CWC ID Number,Other ID Number,Collection Date,Site,Latitude,Longitude ,Habitat/Location (measurements in meters indicate distance from marsh edge),Gear,Node Group,Node Code,Common Name,Scientific Name,n,Total Length (mm),Fork Length (mm),Carapace width (mm),Weight (grams),Sex,Tissue Collected,Collection Notes
CWC1380,na,Oct 2015,PS5,29.449130°,-89.749237°,creek,Gill net,"Fish, piscivorous",Pisc. fish,Southern flounder,Paralichthys lethostigma,1,310,na,na,na,F,muscle and stomach,
CWC1381,na,Oct 2015,PS5,29.449130°,-89.749237°,creek,Gill net,"Fish, benthivorous",Benth. fish,Gizzard shad,Dorosoma cepedianum,1,112,na,na,na,na,muscle,
CWC1382,na,Oct 2015,PS5,29.449130°,-89.749237°,creek,Gill net,"Fish, benthivorous",Benth. fish,Gizzard shad,Dorosoma cepedianum,1,160,na,na,na,na,muscle,
CWC1383,na,Oct 2015,PS5,29.449130°,-89.749237°,creek,Minnow Trap,"Shrimp, penaeid",Penaeid shrimp,Brown shrimp,Penaeus,8,x?=30,na,na,na,na,muscle,
CWC1384,na,Oct 2015,PS5,29.449130°,-89.749237°,edge,Plankton Net,Zooplankton,Zoop,Zooplankton,na,na,na,na,na,na,na,whole body,no volume available
CWC1385,na,Oct 2015,PS5,29.449130°,-89.749237°,edge,Plankton Net,Zooplankton,Zoop,Zooplankton,na,na,na,na,na,na,na,whole body,no volume available
CWC1386,na,Oct 2015,PS5,29.449130°,-89.749237°,edge,Plankton Net,Zooplankton,Zoop,Zooplankton,na,na,na,na,na,na,na,whole body,no volume available
CWC1388,na,Oct 2015,Happy Jack, 29.507257°,-89.746820°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,252,na,na,na,M,muscle and stomach,
CWC1389,na,Oct 2015,Happy Jack, 29.507257°,-89.746820°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,285,na,na,na,M,muscle and stomach,
CWC1390,na,Oct 2015,Happy Jack, 29.507257°,-89.746820°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,257,na,na,na,M,muscle and stomach,
CWC1391,na,Oct 2015,Happy Jack, 29.507257°,-89.746820°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,255,na,na,na,M,muscle and stomach,
CWC1392,na,Oct 2015,Happy Jack, 29.507257°,-89.746820°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,264,na,na,na,M,muscle and stomach,
CWC1393,na,Oct 2015,Happy Jack, 29.507257°,-89.746820°,edge,Hook & Line,"Fish, carnivorous",Carn. fish,Gafftopsail catfish,Bagre marinus,1,na,245,na,na,na,muscle and stomach,
CWC1394,na,Oct 2015,Happy Jack, 29.507257°,-89.746820°,edge,Hook & Line,"Fish, carnivorous",Carn. fish,Sand seatrout/White trout,Cynoscion arenarius,1,238,na,na,na,F,muscle and stomach,
CWC1395,na,Oct 2015,PS5,29.449130°,-89.749237°,edge,Hook & Line,"Fish, carnivorous",Carn. fish,Red drum,Sciaenops ocellatus,1,840,na,na,na,F,muscle and stomach,
CWC1396,na,Oct 2015,PS5,29.449130°,-89.749237°,edge,Shovel,"Bivalve, suspension-feeding",Bivalves,Ribbed mussel,Geukensia demissa,2,x?=47,na,na,na,na,whole body,along side oysters
CWC1397,na,Oct 2015,PS5,29.449130°,-89.749237°,edge,Shovel,"Bivalve, suspension-feeding",Bivalves,Ribbed mussel,Geukensia demissa,2,x?=45,na,na,na,na,muscle,along side oysters
CWC1398,na,Oct 2015,PS5,29.449130°,-89.749237°,edge,Shovel,"Bivalve, suspension-feeding",Bivalves,Ribbed mussel,Geukensia demissa,3,x?=39,na,na,na,na,muscle,along side oysters
CWC1399,na,Oct 2015,PS5,29.449130°,-89.749237°,edge,Shovel,"Bivalve, suspension-feeding",Bivalves,Ribbed mussel,Geukensia demissa,3,x?=40,na,na,na,na,muscle,along side oysters
CWC1400,na,Oct 2015,PS5,29.449130°,-89.749237°,edge,Seine,"Crabs, marsh",Marsh crabs,Marsh crab,Sesarma sp.,1,22,na,na,na,na,muscle,
CWC1401,na,Oct 2015,PS5,29.449130°,-89.749237°,edge,Trawl,UNKNOWN,UNK,Sea robin,Triglidae sp.,1,na,na,na,na,na,whole body,
CWC1402,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,334,na,na,na,F,muscle and stomach,baited with shrimp
CWC1403,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,401,na,na,na,na,muscle and stomach,baited with shrimp
CWC1404,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,400,na,na,na,na,muscle and stomach,baited with shrimp
CWC1405,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,315,na,na,na,na,muscle and stomach,baited with shrimp
CWC1406,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,322,na,na,na,M,muscle and stomach,baited with shrimp
CWC1407,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,366,na,na,na,F,muscle and stomach,baited with shrimp
CWC1408,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,335,na,na,na,F,muscle and stomach,baited with shrimp
CWC1409,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,320,na,na,na,F,muscle and stomach,baited with shrimp
CWC1410,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,330,na,na,na,F,stomach,baited with shrimp
CWC1411,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,324,na,na,na,F,stomach,baited with shrimp
CWC1412,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,316,na,na,na,F,stomach,baited with shrimp
CWC1413,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,289,na,na,na,F,stomach,baited with shrimp
CWC1414,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,342,na,na,na,F,stomach,baited with shrimp
CWC1415,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, carnivorous",Carn. fish,Red drum,Sciaenops ocellatus,1,453,na,na,na,na,muscle and stomach,baited with shrimp
CWC1416,na,Oct 2015,Adams Bay,29.371626°,-89.622793°,edge,Hook & Line,"Fish, carnivorous",Carn. fish,Red drum,Sciaenops ocellatus,1,695,na,na,na,F,muscle and stomach,baited with shrimp
CWC1417,na,Oct 2015,Adams Bay,29.371626°,-89.622793°,edge,Hook & Line,"Fish, carnivorous",Carn. fish,Red drum,Sciaenops ocellatus,1,675,na,na,na,na,muscle and stomach,baited with shrimp
CWC1418,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,301,na,na,na,m,stomach,baited with shrimp
CWC1419,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,317,na,na,na,m,stomach,baited with shrimp
CWC1420,na,Oct 2015,Adams Bay,29.371626°,-89.622793°,edge,Hook & Line,"Fish, carnivorous",Carn. fish,Red drum,Sciaenops ocellatus,1,744,na,na,na,m,muscle and stomach,baited with shrimp
CWC1421,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,301,na,na,na,F,stomach,baited with shrimp
CWC1422,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,305,na,na,na,F,stomach,baited with shrimp
CWC1423,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, invertivorous",Invert. fish,Sheepshead,Archosargus probatocephalus,1,475,na,na,na,F,muscle and stomach,baited with shrimp
CWC1424,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,275,na,na,na,F,stomach,baited with shrimp
CWC1425,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,316,na,na,na,m,stomach,baited with shrimp
CWC1426,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, piscivorous",Pisc. fish,Speckled trout,Cynoscion nebulosus,1,277,na,na,na,F,stomach,baited with shrimp
CWC1427,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, invertivorous",Invert. fish,Sheepshead,Archosargus probatocephalus,1,490,na,na,na,F,muscle and stomach,baited with shrimp
CWC1428,na,Oct 2015,Bay Lanaux,29.449203°,-89.692762°,edge,Hook & Line,"Fish, carnivorous",Carn. fish,Red drum,Sciaenops ocellatus,1,419,na,na,na,na,muscle and stomach,baited with shrimp
CWC1500,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,"Insects, herbivorous",Herb. insects,na,Crematogaster pilosa,na,na,na,na,na,na,whole body,
CWC1501,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,"Insects, herbivorous",Herb. insects,na,Crematogaster pilosa,na,na,na,na,na,na,whole body,
CWC1502,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,"Insects, herbivorous",Herb. insects,na,Crematogaster pilosa,na,na,na,na,na,na,whole body,
CWC1503,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,"Insects, herbivorous",Herb. insects,na,Crematogaster pilosa,na,na,na,na,na,na,whole body,
CWC1504,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,"Insects, herbivorous",Herb. insects,na,Crematogaster pilosa,na,na,na,na,na,na,whole body,
CWC1505,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,"Insects, herbivorous",Herb. insects,na,Crematogaster pilosa,na,na,na,na,na,na,whole body,
CWC1506,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,"Insects, herbivorous",Herb. insects,na,Family Miridae,na,na,na,na,na,na,whole body,
CWC1507,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,"Insects, herbivorous",Herb. insects,na,Family Miridae,na,na,na,na,na,na,whole body,
CWC1508,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,"Insects, herbivorous",Herb. insects,na,Prokelisia sp.,na,na,na,na,na,na,whole body,
CWC1509,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,UNKNOWN,UNK,na,Family Blissidae,na,na,na,na,na,na,whole body,
CWC1510,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,UNKNOWN,UNK,na,Family Blissidae,na,na,na,na,na,na,whole body,
CWC1511,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,UNKNOWN,UNK,na,Family Blissidae,na,na,na,na,na,na,whole body,
CWC1512,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,UNKNOWN,UNK,na,Family Blissidae,na,na,na,na,na,na,whole body,
CWC1513,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,UNKNOWN,UNK,na,Family Blissidae,na,na,na,na,na,na,whole body,
CWC1514,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,UNKNOWN,UNK,na,Family Blissidae,na,na,na,na,na,na,whole body,
CWC1515,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,UNKNOWN,UNK,na,Family Ulidiidae,na,na,na,na,na,na,whole body,
CWC1516,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,UNKNOWN,UNK,na,Family Ulidiidae,na,na,na,na,na,na,whole body,
CWC1517,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,UNKNOWN,UNK,na,Family Ulidiidae,na,na,na,na,na,na,whole body,
CWC1518,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,UNKNOWN,UNK,na,Family Ulidiidae,na,na,na,na,na,na,whole body,
CWC1519,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,UNKNOWN,UNK,na,Family Ulidiidae,na,na,na,na,na,na,whole body,
CWC1520,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,UNKNOWN,UNK,na,Family Ulidiidae,na,na,na,na,na,na,whole body,
CWC1521,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,UNKNOWN,UNK,na,Order Araneae,na,na,na,na,na,na,whole body,
CWC1522,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,UNKNOWN,UNK,na,Order Araneae,na,na,na,na,na,na,whole body,
CWC1523,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,UNKNOWN,UNK,na,Order Araneae,na,na,na,na,na,na,whole body,
CWC1524,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,UNKNOWN,UNK,na,Order Araneae,na,na,na,na,na,na,whole body,
CWC1525,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,UNKNOWN,UNK,na,Order Araneae,na,na,na,na,na,na,whole body,
CWC1526,na,Oct 2015,PS5, 29.449130°,-89.749237°,na,na,UNKNOWN,UNK,na,Order Araneae,na,na,na,na,na,na,whole body,
CWC1527,ORPA21,Oct 2015,O3,29.47644,-89.84792,na,na,"Mammals, rat",Rat,marsh rice rat,Oryzomys palustris,1,na,na,na,na,na,muscle,
CWC1528,ORPA31,Oct 2015,O3,29.47644,-89.84792,na,na,"Mammals, rat",Rat,marsh rice rat,Oryzomys palustris,1,na,na,na,na,na,muscle,
CWC1529,ORPA40,Oct 2015,O3,29.47644,-89.84792,na,na,"Mammals, rat",Rat,marsh rice rat,Oryzomys palustris,1,na,na,na,na,na,muscle,
CWC1530,ORPA41,Oct 2015,O3,29.47644,-89.84792,na,na,"Mammals, rat",Rat,marsh rice rat,Oryzomys palustris,1,na,na,na,na,na,muscle,
CWC1531,ORPA42,Oct 2015,O3,29.47644,-89.84792,na,na,"Mammals, rat",Rat,marsh rice rat,Oryzomys palustris,1,na,na,na,na,na,muscle,
CWC7000,na,May 2015,PS5, 29.449130°,-89.749237°,1 m,na,unknown,UNK ,see collection notes,see collection notes,1,na,na,na,na,na,whole body,insect larvae
CWC7001,na,May 2015,PS5, 29.449130°,-89.749237°,subtidal,na,multiple,multiple,see collection notes,see collection notes,23,na,na,na,na,na,whole body,"Grouped carnivores: Alitta succinea, Nemertean"
CWC7002,na,May 2015,PS5, 29.449130°,-89.749237°,subtidal,na,multiple,multiple,see collection notes,see collection notes,14,na,na,na,na,na,whole body,"Grouped deposit feeders: Mellita, Amphipod, Capitellids, Tanaids"
CWC7003,na,May 2015,PS6, 29.445383°,-89.875033°,1 m,na,"Isopods, amphipods & taenids",Iso. Amphi.,amphipod,Orchestia,2,na,na,na,na,na,whole body,Herbivore
CWC7004,na,May 2015,PS7,29.474614°,-89.855600°,1 m ,na,"Bivalve, suspension-feeding",Bivalves,mussel,Amygdalum,4,na,na,na,na,na,whole body,Suspension feeder
CWC7005,na,May 2015,PS7,29.474614°,-89.855600°,5 m,na,"Snails, detritivorous",Detr. snail,Eastern melampus,Melampus coffeus,6,na,na,na,na,na,whole body,Herbivore
CWC7006,na,May 2015,PS6, 29.445383°,-89.875033°,subtidal,na,Polychaetes,Polych.,pile/clam worm,Alitta succinea,1,na,na,na,na,na,whole body,Carnivore
CWC7007,na,May 2015,PS5, 29.449130°,-89.749237°,5 m,na,"Snails, detritivorous",Detr. snail,Eastern melampus,Melampus coffeus,4,na,na,na,na,na,whole body,Herbivore
CWC7008,na,May 2015,PS7,29.474614°,-89.855600°,subtidal,na,multiple,multiple,see collection notes,see collection notes,3,na,na,na,na,na,whole body,"Grouped carnivores: Alitta succinea, isopods"
CWC7009,na,May 2015,PS7,29.474614°,-89.855600°,subtidal,na,"Isopods, amphipods & taenids",Iso. Amphi.,amphipod,see collection notes,6,na,na,na,na,na,whole body,"Grouped deposit feeders: Gammarus, Grandidierella"
CWC7010,na,Dec 2015,PS7,29.474614°,-89.855600°,"1 m, 5 m, subtidal",na,multiple,multiple,see collection notes,see collection notes,81,na,na,na,na,na,whole body,"Grouped carnivores: Alitta succinea, Cyathura"
CWC7011,na,Dec 2015,PS7,29.474614°,-89.855600°,1 m,na,"Isopods, amphipods & taenids",Iso. Amphi.,isopod,Cyathura,24,na,na,na,na,na,whole body,Carnivore
CWC7012,na,Dec 2015,PS7,29.474614°,-89.855600°,1 m,na,multiple,multiple,see collection notes,see collection notes,85,na,na,na,na,na,whole body,"Grouped deposit feeders: Oligochaete, Polydora, Corophium"
CWC7013,na,Dec 2015,PS7,29.474614°,-89.855600°,1m,na,multiple,multiple,see collection notes,see collection notes,26,na,na,na,na,na,whole body,"Gruoped suspension feeders: Sabellidae, Geukensia, Tellina, Amygdalum"
CWC7014,na,Dec 2015,PS7,29.474614°,-89.855600°,"1 m, 5 m, subtidal",na,multiple,multiple,see collection notes,see collection notes,47,na,na,na,na,na,whole body,"Grouped deposit feeders: Oligochaete, Cumacea, Corophium"
CWC7015,na,Dec 2015,PS5, 29.449130°,-89.749237°,"1 m, 5 m",na,Polychaetes,Polych.,pile/clam worm,Alitta succinea,3,na,na,na,na,na,whole body,Carnivore
CWC7016,na,Dec 2015,PS5, 29.449130°,-89.749237°,5 m,na,unknown,UNK ,see collection notes,see collection notes,2,na,na,na,na,na,whole body,insect larvae
